side,media_id,title_romaji,title_english,title_native,site_url
only_in_namonaki,140660,Arknights: Reimei Zensou,Arknights: PRELUDE TO DAWN,アークナイツ 黎明前奏,https://anilist.co/anime/140660
only_in_namonaki,140700,Sorairo Utility,Sorairo Utility,空色ユーティリティ,https://anilist.co/anime/140700
only_in_namonaki,141902,ONE PIECE FILM: RED,One Piece Film: Red,ONE PIECE FILM RED,https://anilist.co/anime/141902
only_in_namonaki,141911,Skip to Loafer,Skip and Loafer,スキップとローファー,https://anilist.co/anime/141911
only_in_namonaki,142343,Golden Kamuy 4th Season,Golden Kamuy Season 4,ゴールデンカムイ 第四期,https://anilist.co/anime/142343
only_in_namonaki,142599,Buta no Liver wa Kanetsu Shiro,Butareba -The Story of a Man Turned into a Pig-,豚のレバーは加熱しろ,https://anilist.co/anime/142599
only_in_namonaki,142684,GRIDMAN UNIVERSE,Gridman Universe,グリッドマン ユニバース,https://anilist.co/anime/142684
only_in_namonaki,142701,Koukyuu no Karasu,Raven of the Inner Palace,後宮の烏,https://anilist.co/anime/142701
only_in_namonaki,142770,Suzume no Tojimari,Suzume,すずめの戸締まり,https://anilist.co/anime/142770
only_in_namonaki,142849,Ayakashi Triangle,Ayakashi Triangle,あやかしトライアングル,https://anilist.co/anime/142849
only_in_namonaki,143064,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte,ツンデレ悪役令嬢リーゼロッテと実況の遠藤くんと解説の小林さん,https://anilist.co/anime/143064
only_in_namonaki,143080,Odd Taxi: In the Woods,ODDTAXI In The Woods,映画 オッドタクシー イン・ザ・ウッズ,https://anilist.co/anime/143080
only_in_namonaki,143085,Saihate no Paladin: Tetsusabi no Yama no Ou,The Faraway Paladin: The Lord of Rust Mountains,最果てのパラディン 鉄錆の山の王,https://anilist.co/anime/143085
only_in_namonaki,143337,"Slime Taoshite 300-nen, Shiranai Uchi ni Level MAX ni Nattemashita: Sono ni",I've Been Killing Slimes For 300 Years And Maxed Out My Level Season 2,スライム倒して300年、知らないうちにレベルMAXになってました ～そのに～,https://anilist.co/anime/143337
only_in_namonaki,144533,Mushikaburi-hime,Bibliophile Princess,虫かぶり姫,https://anilist.co/anime/144533
only_in_namonaki,145140,Helck,Helck,Helck,https://anilist.co/anime/145140
only_in_namonaki,145260,Kuro no Shoukanshi,Black Summoner,黒の召喚士,https://anilist.co/anime/145260
only_in_namonaki,145728,Ookami to Koushinryou: MERCHANT MEETS THE WISE WOLF,Spice and Wolf: MERCHANT MEETS THE WISE WOLF,狼と香辛料 MERCHANT MEETS THE WISE WOLF,https://anilist.co/anime/145728
only_in_namonaki,145739,Kagami no Kojou,Lonely Castle in the Mirror,かがみの孤城,https://anilist.co/anime/145739
only_in_namonaki,145740,Grisaia: Phantom Trigger,Grisaia: Phantom Trigger,グリザイア：ファントムトリガー,https://anilist.co/anime/145740
only_in_namonaki,145815,Noumin Kanren no Skill Bakka Agetetara Naze ka Tsuyoku Natta.,I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,農民関連のスキルばっか上げてたら何故か強くなった。,https://anilist.co/anime/145815
only_in_namonaki,146206,Seijo no Maryoku wa Bannou desu Season 2,The Saint's Magic Power is Omnipotent II,聖女の魔力は万能です Season2,https://anilist.co/anime/146206
only_in_namonaki,146503,Tensei Shitara Slime Datta Ken: Sukuwareru Ramiris,,転生したらスライムだった件 救われるラミリス,https://anilist.co/anime/146503
only_in_namonaki,146650,Bucchigire!,Shine on! Bakumatsu Bad Boys,ブッチギレ！,https://anilist.co/anime/146650
only_in_namonaki,146668,RWBY: Hyousetsu Teikoku,RWBY: Ice Queendom,RWBY 氷雪帝国,https://anilist.co/anime/146668
only_in_namonaki,146676,Renai Flops,LOVE FLOPS,恋愛フロップス,https://anilist.co/anime/146676
only_in_namonaki,146836,Lv1 Maou to One Room Yuusha,Level 1 Demon Lord and One Room Hero,Lv1魔王とワンルーム勇者,https://anilist.co/anime/146836
only_in_namonaki,147642,Nozomanu Fushi no Boukensha,The Unwanted Undead Adventurer,望まぬ不死の冒険者,https://anilist.co/anime/147642
only_in_namonaki,148098,Otonari ni Ginga,A Galaxy Next Door,おとなりに銀河,https://anilist.co/anime/148098
only_in_namonaki,148465,Level 1 dakedo Unique Skill de Saikyou desu,My Unique Skill Makes Me OP even at Level 1,レベル1だけどユニークスキルで最強です,https://anilist.co/anime/148465
only_in_namonaki,149028,Watashi no Yuri wa Oshigoto desu!,Yuri Is My Job!,私の百合はお仕事です！,https://anilist.co/anime/149028
only_in_namonaki,149883,Dekiru Neko wa Kyou mo Yuuutsu,The Masterful Cat is Depressed Again Today,デキる猫は今日も憂鬱,https://anilist.co/anime/149883
only_in_namonaki,150085,Touken Ranbu Kai: Kyoden Moyuru Honnouji,TOUKEN RANBU KAI KYODEN,刀剣乱舞 廻 -虚伝 燃ゆる本能寺-,https://anilist.co/anime/150085
only_in_namonaki,150695,"Yuusha Party wo Tsuihou Sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",Beast Tamer,勇者パーティーを追放されたビーストテイマー、最強種の猫耳少女と出会う,https://anilist.co/anime/150695
only_in_namonaki,151300,Kin no Kuni Mizu no Kuni,Gold Kingdom and Water Kingdom,金の国水の国,https://anilist.co/anime/151300
only_in_namonaki,151380,Date A Live V,Date A Live V,デート・ア・ライブV,https://anilist.co/anime/151380
only_in_namonaki,151679,Nokemono-tachi no Yoru,The tale of outcasts,ノケモノたちの夜,https://anilist.co/anime/151679
only_in_namonaki,151847,Kanojo ga Koushaku-tei ni Itta Riyuu,Why Raeliana Ended Up at the Duke’s Mansion,彼女が公爵邸に行った理由,https://anilist.co/anime/151847
only_in_namonaki,152072,Isekai de Mofumofu Nadenade Suru Tame ni Ganbattemasu.,Fluffy Paradise,異世界でもふもふなでなでするためにがんばってます。,https://anilist.co/anime/152072
only_in_namonaki,152765,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,"Saving 80,000 Gold in Another World for My Retirement",老後に備えて異世界で８万枚の金貨を貯めます,https://anilist.co/anime/152765
only_in_namonaki,153332,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,The Aristocrat’s Otherworldly Adventure: Serving Gods Who Go Too Far,転生貴族の異世界冒険録 〜自重を知らない神々の使徒〜,https://anilist.co/anime/153332
only_in_namonaki,153339,Okashi na Tensei,Sweet Reincarnation,おかしな転生,https://anilist.co/anime/153339
only_in_namonaki,153360,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,"Reborn as a Vending Machine, I Now Wander the Dungeon",自動販売機に生まれ変わった俺は迷宮を彷徨う,https://anilist.co/anime/153360
only_in_namonaki,153518,Dungeon Meshi,Delicious in Dungeon,ダンジョン飯,https://anilist.co/anime/153518
only_in_namonaki,153687,PSYCHO-PASS PROVIDENCE,PSYCHO-PASS: Providence,劇場版 PSYCHO-PASS サイコパス PROVIDENCE,https://anilist.co/anime/153687
only_in_namonaki,153818,Majo to Yajuu,The Witch and the Beast,魔女と野獣,https://anilist.co/anime/153818
only_in_namonaki,154116,Undead Unluck,Undead Unluck,アンデッドアンラック,https://anilist.co/anime/154116
only_in_namonaki,154214,"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness,婚約破棄された令嬢を拾った俺が、イケナイことを教え込む,https://anilist.co/anime/154214
only_in_namonaki,154384,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",Tearmoon Empire,ティアムーン帝国物語～断頭台から始まる、姫の転生逆転ストーリー～,https://anilist.co/anime/154384
only_in_namonaki,154454,Dekoboko Majo no Oyako Jijou,The Family Circumstances of the Irregular Witch,でこぼこ魔女の親子事情,https://anilist.co/anime/154454
only_in_namonaki,155089,Ars no Kyojuu,GIANT BEASTS OF ARS,アルスの巨獣,https://anilist.co/anime/155089
only_in_namonaki,155168,Hataraku Maou-sama!! 2nd Season,The Devil is a Part-Timer! Season 2 Part 2,はたらく魔王さま！！2nd Season,https://anilist.co/anime/155168
only_in_namonaki,155389,SHY,SHY,SHY,https://anilist.co/anime/155389
only_in_namonaki,155418,"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",The Great Cleric,聖者無双 ～サラリーマン、異世界で生き残るために歩む道～,https://anilist.co/anime/155418
only_in_namonaki,155527,Ojou to Banken-kun,A Girl & Her Guard Dog,お嬢と番犬くん,https://anilist.co/anime/155527
only_in_namonaki,155657,Shuumatsu Train Doko e Iku?,Train to the End of the World,終末トレインどこへいく？,https://anilist.co/anime/155657
only_in_namonaki,155890,Bartender: Kami no Glass,BARTENDER Glass of God,バーテンダー 神のグラス,https://anilist.co/anime/155890
only_in_namonaki,156067,Tondemo Skill de Isekai Hourou Meshi,Campfire Cooking in Another World with my Absurd Skill,とんでもスキルで異世界放浪メシ,https://anilist.co/anime/156067
only_in_namonaki,156184,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S Rank ni Natteta,My Daughter Left the Nest and Returned an S-Rank Adventurer,冒険者になりたいと都に出て行った娘がＳランクになってた,https://anilist.co/anime/156184
only_in_namonaki,156891,Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,The Weakest Tamer Began a Journey to Pick Up Trash,最弱テイマーはゴミ拾いの旅を始めました。,https://anilist.co/anime/156891
only_in_namonaki,157198,Dead Mount Death Play,Dead Mount Death Play,デッドマウント・デスプレイ,https://anilist.co/anime/157198
only_in_namonaki,157295,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,My Clueless First Friend,事情を知らない転校生がグイグイくる。,https://anilist.co/anime/157295
only_in_namonaki,157371,"Bye Bye, Earth","Bye Bye, Earth",ばいばい、アース,https://anilist.co/anime/157371
only_in_namonaki,157965,Acro Trip,Acro Trip,アクロトリップ,https://anilist.co/anime/157965
only_in_namonaki,158559,2.5 Jigen no Ririsa,2.5 Dimensional Seduction,2.5次元の誘惑,https://anilist.co/anime/158559
only_in_namonaki,158704,Watashi no Oshi wa Akuyaku Reijou.,I'm in Love with the Villainess,私の推しは悪役令嬢。,https://anilist.co/anime/158704
only_in_namonaki,158895,Arknights: Touin Kiro,Arknights: PERISH IN FROST,アークナイツ 冬隠帰路,https://anilist.co/anime/158895
only_in_namonaki,158926,Kamonohashi Ron no Kindan Suiri,Ron Kamonohashi's Forbidden Deductions,鴨乃橋ロンの禁断推理,https://anilist.co/anime/158926
only_in_namonaki,158997,Meitantei Conan: Haibara Ai Monogatari - Kurogane no Mystery Train,,名探偵コナン 灰原哀物語～黒鉄のミステリートレイン～,https://anilist.co/anime/158997
only_in_namonaki,159483,Turkey!,Turkey! Time to Strike,Turkey!,https://anilist.co/anime/159483
only_in_namonaki,160090,Kaii to Otome to Kamikakushi,Mysterious Disappearances,怪異と乙女と神隠し,https://anilist.co/anime/160090
only_in_namonaki,160188,Suki na Ko ga Megane wo Wasureta,The Girl I Like Forgot Her Glasses,好きな子がめがねを忘れた,https://anilist.co/anime/160188
only_in_namonaki,160389,Kekkon Yubiwa Monogatari,Tales of Wedding Rings,結婚指輪物語,https://anilist.co/anime/160389
only_in_namonaki,160442,Rokudou no Onna-tachi,Rokudo's Bad Girls,六道の悪女たち,https://anilist.co/anime/160442
only_in_namonaki,160488,VTuber nanda ga Haishin Kiri Wasuretara Densetsu ni Natteta,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,VTuberなんだが配信切り忘れたら伝説になってた,https://anilist.co/anime/160488
only_in_namonaki,160515,Overtake!,OVERTAKE!,オーバーテイク！,https://anilist.co/anime/160515
only_in_namonaki,160589,Blue Archive The Animation,,ブルーアーカイブ The Animation,https://anilist.co/anime/160589
only_in_namonaki,161364,Toaru Ossan no VRMMO Katsudouki,A Playthrough of a Certain Dude's VRMMO Life,とあるおっさんのVRMMO活動記,https://anilist.co/anime/161364
only_in_namonaki,161802,Tensei Shitara Slime Datta Ken: Coleus no Yume,That Time I Got Reincarnated as a Slime: Visions of Coleus,転生したらスライムだった件 コリウスの夢,https://anilist.co/anime/161802
only_in_namonaki,161992,Potion-danomi de Ikinobimasu!,I Shall Survive Using Potions!,ポーション頼みで生き延びます！,https://anilist.co/anime/161992
only_in_namonaki,162002,Kyuujitsu no Warumono-san,Mr. Villain's Day Off,休日のわるものさん,https://anilist.co/anime/162002
only_in_namonaki,162144,Gekai Elise,Doctor Elise: The Royal Lady with the Lamp,外科医エリーゼ,https://anilist.co/anime/162144
only_in_namonaki,162720,Kibou no Chikara: Otona Precure '23,Power of Hope ~Precure Full Bloom~,キボウノチカラ～オトナプリキュア'23～,https://anilist.co/anime/162720
only_in_namonaki,162785,"Tsuma, Shougakusei ni Naru.",TsumaSho,妻、小学生になる。,https://anilist.co/anime/162785
only_in_namonaki,162803,Dead Mount Death Play Part 2,Dead Mount Death Play Part 2,デッドマウント・デスプレイ 第2クール,https://anilist.co/anime/162803
only_in_namonaki,162842,Hikari no Ou 2nd Season,The Fire Hunter Season 2,火狩りの王 第2シーズン,https://anilist.co/anime/162842
only_in_namonaki,162893,Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega,Atelier Ryza: Ever Darkness & the Secret Hideout The Animation,ライザのアトリエ ～常闇の女王と秘密の隠れ家～,https://anilist.co/anime/162893
only_in_namonaki,163024,Captain Tsubasa: Season 2 - Junior Youth-hen,Captain Tsubasa: Junior Youth Arc,キャプテン翼シーズン2 ジュニアユース編,https://anilist.co/anime/163024
only_in_namonaki,163077,Kono Sekai wa Fukanzen Sugiru,Quality Assurance in Another World,この世界は不完全すぎる,https://anilist.co/anime/163077
only_in_namonaki,163079,Sugar Apple Fairy Tale Part 2,Sugar Apple Fairy Tale Season 2,シュガーアップル・フェアリーテイル 第2クール,https://anilist.co/anime/163079
only_in_namonaki,163146,Blue Lock VS. U-20 JAPAN,BLUE LOCK Season 2,ブルーロック VS. U-20 JAPAN,https://anilist.co/anime/163146
only_in_namonaki,163147,Blue Lock: EPISODE Nagi,BLUE LOCK THE MOVIE -EPISODE NAGI-,ブルーロック -EPISODE 凪-,https://anilist.co/anime/163147
only_in_namonaki,163263,Bungou Stray Dogs 5th Season,Bungo Stray Dogs 5,文豪ストレイドッグス 第5シーズン,https://anilist.co/anime/163263
only_in_namonaki,163270,WIND BREAKER,WIND BREAKER,WIND BREAKER,https://anilist.co/anime/163270
only_in_namonaki,163417,Majutsushi Orphen Hagure Tabi: Seiiki-hen,Sorcerous Stabber Orphen: Doom of Dragon's Sanctuary,魔術士オーフェンはぐれ旅 聖域編,https://anilist.co/anime/163417
only_in_namonaki,164212,GIRLS BAND CRY,Girls Band Cry,ガールズバンドクライ,https://anilist.co/anime/164212
only_in_namonaki,164293,Komada Jouryuusho e Youkoso,Komada - A Whisky Family,駒田蒸留所へようこそ,https://anilist.co/anime/164293
only_in_namonaki,164299,Yarinaoshi Reijou wa Ryuutei Heika wo Kouryaku-chuu,The Do-Over Damsel Conquers the Dragon Emperor,やり直し令嬢は竜帝陛下を攻略中,https://anilist.co/anime/164299
only_in_namonaki,164440,Ooi! Tonbo,Tonbo!,オーイ! とんぼ,https://anilist.co/anime/164440
only_in_namonaki,165254,BUCCHIGIRI?!,BUCCHIGIRI?!,ぶっちぎり?!,https://anilist.co/anime/165254
only_in_namonaki,165314,Pon no Michi,Pon no Michi,ぽんのみち,https://anilist.co/anime/165314
only_in_namonaki,165445,Zatsu Tabi: That's Journey,ZatsuTabi -That's Journey-,ざつ旅-That's Journey-,https://anilist.co/anime/165445
only_in_namonaki,165598,Yuuki Bakuhatsu Bang Bravern,Brave Bang Bravern!,勇気爆発バーンブレイバーン,https://anilist.co/anime/165598
only_in_namonaki,165790,"Kekkon Suru tte, Hontou desu ka",365 Days to the Wedding,結婚するって、本当ですか,https://anilist.co/anime/165790
only_in_namonaki,165810,Shin Tennis no Ouji-sama: U-17 WORLD CUP SEMIFINAL,The Prince of Tennis II U-17 World Cup Semifinal,新テニスの王子様 U-17 WORLD CUP SEMIFINAL,https://anilist.co/anime/165810
only_in_namonaki,165855,Hananoi-kun to Koi no Yamai,A Condition Called Love,花野井くんと恋の病,https://anilist.co/anime/165855
only_in_namonaki,166093,Snack Basue,Snack Basue,スナックバス江,https://anilist.co/anime/166093
only_in_namonaki,166215,Utagoe wa Mille-Feuille,Harmony of Mille-Feuille,うたごえはミルフィーユ,https://anilist.co/anime/166215
only_in_namonaki,166372,"Dekisokonai to Yobareta Moto Eiyuu wa, Jikka kara Tsuihou Sareta node Suki Katte ni Ikiru Koto ni Shita",The Banished Former Hero Lives as He Pleases,出来損ないと呼ばれた元英雄は、実家から追放されたので好き勝手に生きることにした,https://anilist.co/anime/166372
only_in_namonaki,166373,MIRU: Watashi no Mirai,MIRU: Paths to My Future,未ル わたしのみらい,https://anilist.co/anime/166373
only_in_namonaki,166611,Natsume Yuujinchou Shichi,Natsume's Book of Friends Season 7,夏目友人帳 漆,https://anilist.co/anime/166611
only_in_namonaki,166794,Yubisaki to Renren,A Sign of Affection,ゆびさきと恋々,https://anilist.co/anime/166794
only_in_namonaki,166828,Henjin no Salad Bowl,A Salad Bowl of Eccentrics,変人のサラダボウル,https://anilist.co/anime/166828
only_in_namonaki,167142,Your Forma,YOUR FORMA,ユア・フォルマ,https://anilist.co/anime/167142
only_in_namonaki,167146,Momochi-san Chi no Ayakashi Ouji,The Demon Prince of Momochi House,百千さん家のあやかし王子,https://anilist.co/anime/167146
only_in_namonaki,167419,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,Why Does Nobody Remember Me in This World?,なぜ僕の世界を誰も覚えていないのか？,https://anilist.co/anime/167419
only_in_namonaki,167486,Watashi no Shiawase na Katachi,My Happy Marriage: The Shape of My Happiness,わたしの幸せなかたち,https://anilist.co/anime/167486
only_in_namonaki,167927,Boukyaku Battery (TV),Oblivion Battery,忘却バッテリー (TV),https://anilist.co/anime/167927
only_in_namonaki,168138,Jii-san Baa-san Wakagaeru,Grandpa and Grandma Turn Young Again,じいさんばあさん若返る,https://anilist.co/anime/168138
only_in_namonaki,168345,Dungeon no Naka no Hito,Dungeon People,ダンジョンの中のひと,https://anilist.co/anime/168345
only_in_namonaki,168500,"Maou-sama, Retry! R","Demon Lord, Retry! R",魔王様、リトライ！R,https://anilist.co/anime/168500
only_in_namonaki,168623,Madougushi Dahlia wa Utsumukanai,Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,魔導具師ダリヤはうつむかない,https://anilist.co/anime/168623
only_in_namonaki,169258,Ao no Miburo,Blue Miburo,青のミブロ,https://anilist.co/anime/169258
only_in_namonaki,169315,Trillion Game,TRILLION GAME,トリリオンゲーム,https://anilist.co/anime/169315
only_in_namonaki,169417,Re:Monster,Re:Monster,Re:Monster,https://anilist.co/anime/169417
only_in_namonaki,169418,Gekkan Mousou Kagaku,Delusional Monthly Magazine,月刊モー想科学,https://anilist.co/anime/169418
only_in_namonaki,169440,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 2nd Season,"Reborn as a Vending Machine, I Now Wander the Dungeon Season 2",自動販売機に生まれ変わった俺は迷宮を彷徨う 2nd Season,https://anilist.co/anime/169440
only_in_namonaki,169441,Watashi no Shiawase na Kekkon 2nd Season,My Happy Marriage Season 2,わたしの幸せな結婚 第二期,https://anilist.co/anime/169441
only_in_namonaki,170083,Dragon Ball DAIMA,Dragon Ball DAIMA,ドラゴンボールDAIMA,https://anilist.co/anime/170083
only_in_namonaki,170891,Na-Nare Hana-Nare,Narenare -Cheer for you!-,菜なれ花なれ,https://anilist.co/anime/170891
only_in_namonaki,170916,Mahoutsukai no Yakusoku,Promise of Wizard,魔法使いの約束,https://anilist.co/anime/170916
only_in_namonaki,171018,Dandadan,DAN DA DAN,ダンダダン,https://anilist.co/anime/171018
only_in_namonaki,171025,Kabushiki Gaisha Magi Lumiere,Magilumiere Magical Girls Inc.,株式会社マジルミエ,https://anilist.co/anime/171025
only_in_namonaki,171031,Isekai Yururi Kikou: Kosodate Shinagara Boukensha Shimasu,A Journey Through Another World: Raising Kids While Adventuring,異世界ゆるり紀行 ～子育てしながら冒険者します～,https://anilist.co/anime/171031
only_in_namonaki,171038,Hoshi Furu Oukoku no Nina,Nina the Starry Bride,星降る王国のニナ,https://anilist.co/anime/171038
only_in_namonaki,171046,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,Rascal Does Not Dream of Santa Claus,青春ブタ野郎はサンタクロースの夢を見ない,https://anilist.co/anime/171046
only_in_namonaki,171144,Meiji Gekken: 1874,Meiji Gekken: 1874,明治撃剣－1874－,https://anilist.co/anime/171144
only_in_namonaki,171400,Puniru wa Kawaii Slime,Puniru is a Kawaii Slime,ぷにるはかわいいスライム,https://anilist.co/anime/171400
only_in_namonaki,171545,Youkai Gakkou no Sensei Hajimemashita!,A Terrified Teacher at Ghoul School!,妖怪学校の先生はじめました！,https://anilist.co/anime/171545
only_in_namonaki,171748,SHY: Tokyo Dakkan-hen,SHY Season 2,SHY 東京奪還編 ,https://anilist.co/anime/171748
only_in_namonaki,172019,Dr. STONE: SCIENCE FUTURE,Dr. STONE SCIENCE FUTURE,Dr.STONE SCIENCE FUTURE,https://anilist.co/anime/172019
only_in_namonaki,172190,Kimi wa Meido-sama.,You are Ms. Servant,君は冥土様。,https://anilist.co/anime/172190
only_in_namonaki,172355,Kamonohashi Ron no Kindan Suiri 2nd Season,Ron Kamonohashi’s Forbidden Deductions Season 2,鴨乃橋ロンの禁断推理 2nd Season,https://anilist.co/anime/172355
only_in_namonaki,172439,Nihon e Youkoso Elf-san.,"Welcome to Japan, Ms. Elf!",日本へようこそエルフさん。,https://anilist.co/anime/172439
only_in_namonaki,173263,Touhai: Ura Rate Mahjong Touhai Roku,,凍牌～裏レート麻雀闘牌録～,https://anilist.co/anime/173263
only_in_namonaki,173584,Maou Gun Saikyou no Majutsushi wa Ningen datta,The Strongest Magician in the Demon Lord's Army was a Human,魔王軍最強の魔術師は人間だった,https://anilist.co/anime/173584
only_in_namonaki,173693,Hitoribocchi no Isekai Kouryaku,Loner Life in Another World,ひとりぼっちの異世界攻略,https://anilist.co/anime/173693
only_in_namonaki,174043,"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki","The Healer Who Was Banished From His Party, Is, in Fact, the Strongest",パーティーから追放されたその治癒師、実は最強につき,https://anilist.co/anime/174043
only_in_namonaki,174044,Mayonaka Punch,MAYONAKA PUNCH,真夜中ぱんチ,https://anilist.co/anime/174044
only_in_namonaki,174654,NEET Kunoichi to Naze ka Dousei Hajimemashita,I'm Living With a Otaku NEET Kunoichi?!,ニートくノ一となぜか同棲はじめました,https://anilist.co/anime/174654
only_in_namonaki,174788,Look Back,LOOK BACK,ルックバック,https://anilist.co/anime/174788
only_in_namonaki,175033,Ima wa Shourai ni Hairimasu ka.,,今は将来に入りますか。,https://anilist.co/anime/175033
only_in_namonaki,175198,Übel Blatt,Übel Blatt,Übel Blatt～ユーベルブラット～,https://anilist.co/anime/175198
only_in_namonaki,175409,"Douse, Koishite Shimaunda.","Anyway, I'm Falling in Love with You.",どうせ、恋してしまうんだ。,https://anilist.co/anime/175409
only_in_namonaki,175443,Honey Lemon Soda,Honey Lemon Soda,ハニーレモンソーダ,https://anilist.co/anime/175443
only_in_namonaki,175450,Boku no Tsuma wa Kanjou ga Nai,My Wife Has No Emotion,僕の妻は感情がない,https://anilist.co/anime/175450
only_in_namonaki,175868,Tensui no Sakuna-hime,Sakuna: Of Rice and Ruin,天穂のサクナヒメ,https://anilist.co/anime/175868
only_in_namonaki,175977,Shikanoko Nokonoko Koshitantan,My Deer Friend Nokotan,しかのこのこのここしたんたん,https://anilist.co/anime/175977
only_in_namonaki,176053,Sayonara Ryuusei Konnichiwa Jinsei,"Good Bye, Dragon Life",さようなら竜生、こんにちは人生,https://anilist.co/anime/176053
only_in_namonaki,176063,"Botsuraku Yotei no Kizoku dakedo, Hima Datta kara Mahou wo Kiwamete mita","I’m a Noble on the Brink of Ruin, So I Might as Well Try Mastering Magic",没落予定の貴族だけど、暇だったから魔法を極めてみた,https://anilist.co/anime/176063
only_in_namonaki,176158,"S-Rank Monster no ""Behemoth"" Dakedo, Neko to Machigawarete Elf Musume no Pet to Shite Kurashitemasu",Beheneko: The Elf-Girl's Cat is Secretly an S-Ranked Monster!,Ｓランクモンスターの《ベヒーモス》だけど、猫と間違われてエルフ娘の騎士（ペット）として暮らしてます,https://anilist.co/anime/176158
only_in_namonaki,176317,Blue Lock: EPISODE Nagi - Additional Time!,,ブルーロック -EPISODE 凪- あでぃしょなる・たいむ！,https://anilist.co/anime/176317
only_in_namonaki,176642,Ameku Takao no Suiri Karte,Ameku M.D.: Doctor Detective,天久鷹央の推理カルテ,https://anilist.co/anime/176642
only_in_namonaki,176702,Teogonia,Teogonia,神統記,https://anilist.co/anime/176702
only_in_namonaki,177097,Egumi Legacy,,エグミレガシー,https://anilist.co/anime/177097
only_in_namonaki,177104,Saikyou no Shien-shoku [Wajutsushi] Dearu Ore wa Sekai Saikyou Clan wo Shitagaeru,"The Most Notorious ""Talker"" Runs the World's Greatest Clan",最凶の支援職【話術士】である俺は世界最強クランを従える,https://anilist.co/anime/177104
only_in_namonaki,177506,Izure Saikyou no Renkinjutsushi?,Possibly the Greatest Alchemist of All Time,いずれ最強の錬金術師？,https://anilist.co/anime/177506
only_in_namonaki,177709,SAKAMOTO DAYS,SAKAMOTO DAYS,SAKAMOTO DAYS,https://anilist.co/anime/177709
only_in_namonaki,177761,9-nine- Shihaisha no Oukan,9-nine- Ruler's Crown,9-nine- 支配者の王冠,https://anilist.co/anime/177761
only_in_namonaki,177879,0-saiji Start Dash Monogatari,,0歳児スタートダッシュ物語,https://anilist.co/anime/177879
only_in_namonaki,178022,"Hana wa Saku, Shura no Gotoku",Flower and Asura,花は咲く、修羅の如く,https://anilist.co/anime/178022
only_in_namonaki,178100,Hazure Skill «Kinomi Master»: Skill no Mi (Tabetara Shinu) wo Mugen ni Taberareru You ni Natta Ken Nitsuite,Bogus Skill <<Fruitmaster>> ~About that time I became able to eat unlimited numbers of Skill Fruits (that kill you)~,外れスキル《木の実マスター》~スキルの実(食べたら死ぬ)を無限に食べられるようになった件について~,https://anilist.co/anime/178100
only_in_namonaki,178312,FARMAGIA,Farmagia,ファーマギア,https://anilist.co/anime/178312
only_in_namonaki,178433,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,Apocalypse Bringer Mynoghra: World Conquest Starts with the Civilization of Ruin,異世界黙示録マイノグーラ ～破滅の文明で始める世界征服～,https://anilist.co/anime/178433
only_in_namonaki,178434,"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season","As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World Season 2",転生貴族、鑑定スキルで成り上がる 第2期,https://anilist.co/anime/178434
only_in_namonaki,178495,Tasokare Hotel,TASOKARE HOTEL,誰ソ彼ホテル,https://anilist.co/anime/178495
only_in_namonaki,178548,Fuguushoku [Kanteishi] ga Jitsu wa Saikyou Datta: Naraku de Kitaeta Saikyou no [Shingan] de Musou Suru,"Even Given the Worthless “Appraiser” Class, I’m Actually the Strongest",不遇職【鑑定士】が実は最強だった～奈落で鍛えた最強の【神眼】で無双する～,https://anilist.co/anime/178548
only_in_namonaki,178701,Aru Majo ga Shinu Made,Once Upon a Witch's Death,ある魔女が死ぬまで,https://anilist.co/anime/178701
only_in_namonaki,178729,Ooi! Tonbo 2nd Season,Tonbo! Season 2,オーイ! とんぼ 第2期,https://anilist.co/anime/178729
